hook_id,industry,formula,hook,intent,emotion,risk_level
education_hook_0109,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để tự tin đi thi,awareness,trust,safe
education_hook_0110,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",awareness,pain,safe
education_hook_0111,education,Từ {pain_lower} đến {desire} — đây là cách,Từ sợ thi trượt đến biết lỗi sai — đây là cách,sale,trust,safe
education_hook_0112,education,{proof}: lý do khiến khách chọn ngay,bài luyện cá nhân hóa: lý do khiến khách chọn ngay,lead,hope,safe
education_hook_0113,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang sợ thi trượt, hãy xem ngay",sale,trust,safe
education_hook_0114,education,Từ {pain_lower} đến {desire} — đây là cách,Từ mất gốc đến học đúng trọng tâm — đây là cách,sale,pain,safe
education_hook_0115,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang mất gốc, hãy xem ngay",sale,hope,safe
education_hook_0116,education,{pain} mà bạn chưa biết vì sao?,Sợ thi trượt mà bạn chưa biết vì sao?,sale,hope,safe
education_hook_0117,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang học mãi không tiến bộ, hãy xem ngay",lead,pain,safe
education_hook_0118,education,Từ {pain_lower} đến {desire} — đây là cách,Từ học mãi không tiến bộ đến biết lỗi sai — đây là cách,awareness,curiosity,safe
education_hook_0119,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang không biết yếu chỗ nào, hãy xem ngay",sale,trust,safe
education_hook_0120,education,Chỉ {proof} để {desire},Chỉ bài luyện cá nhân hóa để biết lỗi sai,awareness,hope,safe
education_hook_0121,education,Từ {pain_lower} đến {desire} — đây là cách,Từ sợ thi trượt đến tự tin đi thi — đây là cách,sale,fomo,safe
education_hook_0122,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,awareness,hope,safe
education_hook_0123,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn không biết yếu chỗ nào,sale,curiosity,safe
education_hook_0124,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn sợ thi trượt,lead,trust,safe
education_hook_0125,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn không biết yếu chỗ nào,lead,pain,safe
education_hook_0126,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,awareness,pain,safe
education_hook_0127,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn mất gốc,awareness,curiosity,safe
education_hook_0128,education,Chỉ {proof} để {desire},Chỉ đề sát thi để học đúng trọng tâm,lead,fomo,safe
education_hook_0129,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,curiosity,safe
education_hook_0130,education,Chỉ {proof} để {desire},Chỉ đề sát thi để học đúng trọng tâm,awareness,curiosity,safe
education_hook_0131,education,Từ {pain_lower} đến {desire} — đây là cách,Từ không biết yếu chỗ nào đến điểm tăng nhanh — đây là cách,sale,trust,safe
education_hook_0132,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",lead,hope,safe
education_hook_0133,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,awareness,hope,safe
education_hook_0134,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,pain,safe
education_hook_0135,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang mất gốc, hãy xem ngay",sale,hope,safe
education_hook_0136,education,{pain} mà bạn chưa biết vì sao?,Sợ thi trượt mà bạn chưa biết vì sao?,sale,pain,safe
education_hook_0137,education,Chỉ {proof} để {desire},Chỉ đề sát thi để biết lỗi sai,awareness,hope,safe
education_hook_0138,education,{proof}: lý do khiến khách chọn ngay,test đầu vào: lý do khiến khách chọn ngay,awareness,curiosity,safe
education_hook_0139,education,{pain} mà bạn chưa biết vì sao?,Sợ thi trượt mà bạn chưa biết vì sao?,lead,trust,safe
education_hook_0140,education,Một thay đổi nhỏ giúp {desire},Một thay đổi nhỏ giúp điểm tăng nhanh,lead,curiosity,safe
education_hook_0141,education,Một thay đổi nhỏ giúp {desire},Một thay đổi nhỏ giúp học đúng trọng tâm,sale,curiosity,safe
education_hook_0142,education,Chỉ {proof} để {desire},Chỉ test đầu vào để tự tin đi thi,sale,hope,safe
education_hook_0143,education,Từ {pain_lower} đến {desire} — đây là cách,Từ học mãi không tiến bộ đến tự tin đi thi — đây là cách,lead,hope,safe
education_hook_0144,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn mất gốc,awareness,pain,safe
education_hook_0145,education,{proof}: lý do khiến khách chọn ngay,tiến bộ từng tuần: lý do khiến khách chọn ngay,awareness,fomo,safe
education_hook_0146,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,trust,safe
education_hook_0147,education,Chỉ {proof} để {desire},Chỉ đề sát thi để tự tin đi thi,awareness,trust,safe
education_hook_0148,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,pain,safe
education_hook_0149,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn sợ thi trượt,sale,trust,safe
education_hook_0150,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang không biết yếu chỗ nào, hãy xem ngay",lead,hope,safe
education_hook_0151,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn học mãi không tiến bộ,sale,fomo,safe
education_hook_0152,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để học đúng trọng tâm,sale,hope,safe
education_hook_0153,education,Từ {pain_lower} đến {desire} — đây là cách,Từ sợ thi trượt đến học đúng trọng tâm — đây là cách,lead,curiosity,safe
education_hook_0154,education,{pain} mà bạn chưa biết vì sao?,Học mãi không tiến bộ mà bạn chưa biết vì sao?,sale,trust,safe
education_hook_0155,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để học đúng trọng tâm,sale,fomo,safe
education_hook_0156,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang không biết yếu chỗ nào, hãy xem ngay",awareness,fomo,safe
education_hook_0157,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,fomo,safe
education_hook_0158,education,Từ {pain_lower} đến {desire} — đây là cách,Từ không biết yếu chỗ nào đến biết lỗi sai — đây là cách,lead,pain,safe
education_hook_0159,education,{pain} mà bạn chưa biết vì sao?,Sợ thi trượt mà bạn chưa biết vì sao?,sale,trust,safe
education_hook_0160,education,{pain} mà bạn chưa biết vì sao?,Không biết yếu chỗ nào mà bạn chưa biết vì sao?,sale,hope,safe
education_hook_0161,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,fomo,safe
education_hook_0162,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để tự tin đi thi,lead,curiosity,safe
education_hook_0163,education,{proof}: lý do khiến khách chọn ngay,bài luyện cá nhân hóa: lý do khiến khách chọn ngay,awareness,trust,safe
education_hook_0164,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,lead,trust,safe
education_hook_0165,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,lead,hope,safe
education_hook_0166,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn không biết yếu chỗ nào,awareness,fomo,safe
education_hook_0167,education,{pain} mà bạn chưa biết vì sao?,Học mãi không tiến bộ mà bạn chưa biết vì sao?,awareness,curiosity,safe
education_hook_0168,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,fomo,safe
education_hook_0169,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,pain,safe
education_hook_0170,education,Một thay đổi nhỏ giúp {desire},Một thay đổi nhỏ giúp điểm tăng nhanh,awareness,pain,safe
education_hook_0171,education,{pain} mà bạn chưa biết vì sao?,Không biết yếu chỗ nào mà bạn chưa biết vì sao?,lead,curiosity,safe
education_hook_0172,education,{proof}: lý do khiến khách chọn ngay,bài luyện cá nhân hóa: lý do khiến khách chọn ngay,sale,fomo,safe
education_hook_0173,education,{pain} mà bạn chưa biết vì sao?,Học mãi không tiến bộ mà bạn chưa biết vì sao?,sale,trust,safe
education_hook_0174,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,awareness,hope,safe
education_hook_0175,education,Từ {pain_lower} đến {desire} — đây là cách,Từ sợ thi trượt đến tự tin đi thi — đây là cách,sale,trust,safe
education_hook_0176,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang học mãi không tiến bộ, hãy xem ngay",lead,curiosity,safe
education_hook_0177,education,{proof}: lý do khiến khách chọn ngay,test đầu vào: lý do khiến khách chọn ngay,awareness,curiosity,safe
education_hook_0178,education,Chỉ {proof} để {desire},Chỉ bài luyện cá nhân hóa để học đúng trọng tâm,lead,fomo,safe
education_hook_0179,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn học mãi không tiến bộ,awareness,pain,safe
education_hook_0180,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn học mãi không tiến bộ,sale,fomo,safe
education_hook_0181,education,Chỉ {proof} để {desire},Chỉ test đầu vào để điểm tăng nhanh,lead,fomo,safe
education_hook_0182,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để học đúng trọng tâm,lead,curiosity,safe
education_hook_0183,education,{proof}: lý do khiến khách chọn ngay,test đầu vào: lý do khiến khách chọn ngay,awareness,hope,safe
education_hook_0184,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn không biết yếu chỗ nào,lead,hope,safe
education_hook_0185,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang mất gốc, hãy xem ngay",lead,fomo,safe
education_hook_0186,education,Một thay đổi nhỏ giúp {desire},Một thay đổi nhỏ giúp tự tin đi thi,sale,curiosity,safe
education_hook_0187,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang không biết yếu chỗ nào, hãy xem ngay",awareness,pain,safe
education_hook_0188,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để biết lỗi sai,lead,trust,safe
education_hook_0189,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn mất gốc,awareness,fomo,safe
education_hook_0190,education,Từ {pain_lower} đến {desire} — đây là cách,Từ học mãi không tiến bộ đến học đúng trọng tâm — đây là cách,awareness,curiosity,safe
education_hook_0191,education,{proof}: lý do khiến khách chọn ngay,tiến bộ từng tuần: lý do khiến khách chọn ngay,awareness,curiosity,safe
education_hook_0192,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,hope,safe
education_hook_0193,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn học mãi không tiến bộ,lead,hope,safe
education_hook_0194,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,trust,safe
education_hook_0195,education,Chỉ {proof} để {desire},Chỉ bài luyện cá nhân hóa để tự tin đi thi,awareness,trust,safe
education_hook_0196,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,pain,safe
education_hook_0197,education,{proof}: lý do khiến khách chọn ngay,tiến bộ từng tuần: lý do khiến khách chọn ngay,awareness,hope,safe
education_hook_0198,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang học mãi không tiến bộ, hãy xem ngay",lead,pain,safe
education_hook_0199,education,Chỉ {proof} để {desire},Chỉ bài luyện cá nhân hóa để biết lỗi sai,awareness,hope,safe
education_hook_0200,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để tự tin đi thi,awareness,curiosity,safe
education_hook_0201,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,hope,safe
education_hook_0202,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",sale,fomo,safe
education_hook_0203,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,lead,hope,safe
education_hook_0204,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để tự tin đi thi,sale,hope,safe
education_hook_0205,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,lead,trust,safe
education_hook_0206,education,Một thay đổi nhỏ giúp {desire},Một thay đổi nhỏ giúp học đúng trọng tâm,awareness,pain,safe
education_hook_0207,education,Chỉ {proof} để {desire},Chỉ test đầu vào để tự tin đi thi,sale,trust,safe
education_hook_0208,education,Từ {pain_lower} đến {desire} — đây là cách,Từ mất gốc đến tự tin đi thi — đây là cách,sale,hope,safe
education_hook_0209,education,{pain} mà bạn chưa biết vì sao?,Không biết yếu chỗ nào mà bạn chưa biết vì sao?,sale,curiosity,safe
education_hook_0210,education,{proof}: lý do khiến khách chọn ngay,đề sát thi: lý do khiến khách chọn ngay,lead,curiosity,safe
education_hook_0211,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,sale,trust,safe
education_hook_0212,education,Đối thủ đang dùng cách này để {desire},Đối thủ đang dùng cách này để biết lỗi sai,sale,hope,safe
education_hook_0213,education,Từ {pain_lower} đến {desire} — đây là cách,Từ sợ thi trượt đến điểm tăng nhanh — đây là cách,sale,curiosity,safe
education_hook_0214,education,"Bạn không cần nhiều hơn, bạn cần đúng hơn","Bạn không cần nhiều hơn, bạn cần đúng hơn",lead,hope,safe
education_hook_0215,education,Chỉ {proof} để {desire},Chỉ đề sát thi để học đúng trọng tâm,sale,curiosity,safe
education_hook_0216,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,lead,fomo,safe
education_hook_0217,education,Chỉ {proof} để {desire},Chỉ bài luyện cá nhân hóa để điểm tăng nhanh,lead,curiosity,safe
education_hook_0218,education,Đừng mua thêm nếu bạn chưa thấy điều này,Đừng mua thêm nếu bạn chưa thấy điều này,lead,fomo,safe
education_hook_0219,education,Sai lầm khiến bạn vẫn {pain_lower},Sai lầm khiến bạn vẫn không biết yếu chỗ nào,lead,trust,safe
education_hook_0220,education,"Nếu bạn đang {pain_lower}, hãy xem ngay","Nếu bạn đang không biết yếu chỗ nào, hãy xem ngay",sale,trust,safe
